file,speaker,label,y_true,y_pred,score,dist
10827.wav,Donald Trump,bona-fide,0,1,0.050053094,0.051055998
10829.wav,Donald Trump,bona-fide,0,1,0.07029609,0.07129899
10839.wav,Donald Trump,bona-fide,0,1,0.12400023,0.12500313
10840.wav,Donald Trump,bona-fide,0,1,0.09539964,0.09640254
10851.wav,Donald Trump,bona-fide,0,1,0.04794113,0.048944034
10853.wav,Donald Trump,spoof,1,1,0.06757942,0.06858232
10854.wav,Donald Trump,bona-fide,0,1,0.08451309,0.08551599
10859.wav,Donald Trump,bona-fide,0,1,0.036814995,0.0378179
10861.wav,Donald Trump,bona-fide,0,1,0.07705174,0.07805464
10862.wav,Donald Trump,bona-fide,0,1,0.035982553,0.036985457
10865.wav,Donald Trump,bona-fide,0,1,0.05775685,0.058759753
10866.wav,Donald Trump,bona-fide,0,1,0.05175943,0.052762333
10869.wav,Donald Trump,bona-fide,0,1,0.037052162,0.038055066
10879.wav,Donald Trump,bona-fide,0,1,0.07185673,0.07285963
10908.wav,Donald Trump,bona-fide,0,1,0.059582513,0.060585417
10910.wav,Donald Trump,bona-fide,0,1,0.070015356,0.071018256
10915.wav,Donald Trump,bona-fide,0,1,0.04661615,0.047619052
10933.wav,Donald Trump,bona-fide,0,1,0.039892353,0.040895257
10936.wav,Donald Trump,bona-fide,0,1,0.068315536,0.069318436
10946.wav,Donald Trump,bona-fide,0,1,0.06381151,0.06481441
10948.wav,Donald Trump,bona-fide,0,1,0.074634165,0.075637065
10980.wav,Donald Trump,bona-fide,0,1,0.06381555,0.06481845
10981.wav,Donald Trump,bona-fide,0,1,0.08033206,0.08133496
10991.wav,Donald Trump,bona-fide,0,1,0.13862184,0.13962474
10994.wav,Donald Trump,bona-fide,0,1,0.1009919,0.1019948
11013.wav,Donald Trump,bona-fide,0,1,0.05222519,0.053228095
11017.wav,Donald Trump,bona-fide,0,1,0.11761207,0.11861497
11034.wav,Donald Trump,bona-fide,0,1,0.11230457,0.11330747
11054.wav,Donald Trump,bona-fide,0,1,0.07536881,0.07637171
11060.wav,Donald Trump,bona-fide,0,1,0.08209629,0.083099194
11061.wav,Donald Trump,bona-fide,0,1,0.04545741,0.046460316
11064.wav,Donald Trump,bona-fide,0,1,0.046686757,0.04768966
11068.wav,Donald Trump,bona-fide,0,1,0.06556492,0.06656782
11073.wav,Donald Trump,bona-fide,0,1,0.08655719,0.08756009
11093.wav,Donald Trump,bona-fide,0,1,0.056025013,0.057027917
11118.wav,Norm MacDonald,spoof,1,1,0.086778484,0.087781385
11125.wav,Norm MacDonald,spoof,1,1,0.09652036,0.09752326
11126.wav,Donald Trump,bona-fide,0,1,0.101377524,0.102380425
11128.wav,Donald Trump,bona-fide,0,1,0.07654277,0.07754567
11138.wav,Donald Trump,bona-fide,0,1,0.043177668,0.044180572
11147.wav,Donald Trump,bona-fide,0,1,0.060087305,0.06109021
11155.wav,Donald Trump,bona-fide,0,1,0.06730339,0.06830629
11170.wav,Donald Trump,bona-fide,0,1,0.054049287,0.05505219
11172.wav,Donald Trump,bona-fide,0,1,0.07775024,0.07875314
11175.wav,Donald Trump,bona-fide,0,1,0.038158633,0.039161537
11176.wav,Donald Trump,bona-fide,0,1,0.098579235,0.099582136
11187.wav,Donald Trump,bona-fide,0,1,0.037201196,0.0382041
11188.wav,Donald Trump,bona-fide,0,1,0.055497836,0.05650074
11193.wav,Donald Trump,bona-fide,0,1,0.043874532,0.044877436
11197.wav,Donald Trump,bona-fide,0,1,0.052180875,0.05318378
11204.wav,Donald Trump,spoof,1,1,0.06493084,0.06593374
11232.wav,Donald Trump,bona-fide,0,1,0.05086994,0.051872846
11236.wav,Donald Trump,bona-fide,0,1,0.10072938,0.101732284
11237.wav,Donald Trump,bona-fide,0,1,0.055065926,0.05606883
11238.wav,Donald Trump,bona-fide,0,1,0.07872534,0.07972824
11249.wav,Donald Trump,bona-fide,0,1,0.045044467,0.04604737
11251.wav,Donald Trump,bona-fide,0,1,0.044212986,0.04521589
11263.wav,Donald Trump,bona-fide,0,1,0.09776725,0.09877015
11281.wav,Donald Trump,bona-fide,0,1,0.05270413,0.053707033
11286.wav,Donald Trump,spoof,1,1,0.07577566,0.07677856
11297.wav,Donald Trump,bona-fide,0,1,0.043708358,0.044711262
11309.wav,Donald Trump,bona-fide,0,1,0.085838966,0.08684187
11336.wav,Donald Trump,bona-fide,0,1,0.07689348,0.07789638
11339.wav,Norm MacDonald,spoof,1,1,0.08473573,0.08573863
11366.wav,Donald Trump,bona-fide,0,1,0.104965724,0.105968624
11374.wav,Donald Trump,bona-fide,0,1,0.06316246,0.06416536
11399.wav,Donald Trump,bona-fide,0,1,0.059166018,0.060168922
11416.wav,Donald Trump,bona-fide,0,1,0.089848384,0.090851285
11417.wav,Donald Trump,bona-fide,0,1,0.048688237,0.04969114
11422.wav,Donald Trump,bona-fide,0,1,0.04971839,0.050721295
11427.wav,Donald Trump,bona-fide,0,1,0.06543354,0.06643644
11443.wav,Donald Trump,bona-fide,0,1,0.058407225,0.05941013
11445.wav,Donald Trump,bona-fide,0,1,0.04954635,0.050549254
11449.wav,Donald Trump,bona-fide,0,1,0.07820257,0.07920547
11451.wav,Donald Trump,bona-fide,0,1,0.052241858,0.053244762
11461.wav,Donald Trump,bona-fide,0,1,0.058438476,0.05944138
11477.wav,Donald Trump,bona-fide,0,1,0.10039919,0.10140209
11506.wav,Donald Trump,bona-fide,0,1,0.03796858,0.038971484
11515.wav,Donald Trump,bona-fide,0,1,0.10519999,0.10620289
11521.wav,Donald Trump,bona-fide,0,1,0.09323982,0.09424272
11532.wav,Donald Trump,bona-fide,0,1,0.07132655,0.07232945
11533.wav,Donald Trump,bona-fide,0,1,0.04594088,0.046943784
11535.wav,Donald Trump,bona-fide,0,1,0.074491106,0.07549401
11539.wav,Donald Trump,bona-fide,0,1,0.08355144,0.08455434
11554.wav,Donald Trump,bona-fide,0,1,0.035912097,0.036915
11570.wav,Donald Trump,bona-fide,0,1,0.08850499,0.08950789
11587.wav,Donald Trump,bona-fide,0,1,0.12031822,0.12132112
11594.wav,Donald Trump,bona-fide,0,1,0.0481756,0.049178503
11605.wav,Donald Trump,bona-fide,0,1,0.05579871,0.056801613
11610.wav,Donald Trump,bona-fide,0,1,0.10415264,0.10515554
11616.wav,Donald Trump,spoof,1,1,0.097139694,0.098142594
11619.wav,Donald Trump,bona-fide,0,1,0.072959654,0.073962554
11634.wav,Donald Trump,bona-fide,0,1,0.051878892,0.052881796
11641.wav,Donald Trump,bona-fide,0,1,0.09010267,0.09110557
11643.wav,Donald Trump,bona-fide,0,1,0.10327634,0.10427924
11654.wav,Donald Trump,bona-fide,0,1,0.088950396,0.089953296
11692.wav,Donald Trump,bona-fide,0,1,0.056732196,0.0577351
11698.wav,Donald Trump,bona-fide,0,1,0.057351343,0.058354247
11702.wav,Donald Trump,bona-fide,0,1,0.0490408,0.050043706
11705.wav,Donald Trump,bona-fide,0,1,0.09192242,0.09292532
11713.wav,Donald Trump,bona-fide,0,1,0.04918221,0.050185114
11727.wav,Donald Trump,spoof,1,1,0.061409026,0.06241193
11731.wav,Donald Trump,bona-fide,0,1,0.053026516,0.05402942
11743.wav,Donald Trump,bona-fide,0,1,0.08024333,0.08124623
11750.wav,Donald Trump,bona-fide,0,1,0.04025885,0.041261755
11767.wav,Donald Trump,spoof,1,1,0.08921503,0.09021793
11788.wav,Donald Trump,bona-fide,0,1,0.04041208,0.041414984
11799.wav,Donald Trump,bona-fide,0,1,0.09935893,0.10036183
11812.wav,Donald Trump,bona-fide,0,1,0.15165748,0.15266038
11826.wav,Donald Trump,bona-fide,0,1,0.03687919,0.037882093
11828.wav,Donald Trump,bona-fide,0,1,0.06549897,0.06650187
11832.wav,Donald Trump,bona-fide,0,1,0.08732084,0.08832374
11835.wav,Donald Trump,spoof,1,1,0.063221246,0.06422415
11836.wav,Donald Trump,spoof,1,1,0.13205227,0.13305518
11840.wav,Donald Trump,bona-fide,0,1,0.069686554,0.070689455
11846.wav,Donald Trump,bona-fide,0,1,0.12843643,0.12943934
11849.wav,Donald Trump,bona-fide,0,1,0.045941096,0.046944
11853.wav,Donald Trump,spoof,1,1,0.08051074,0.08151364
11869.wav,Donald Trump,bona-fide,0,1,0.049973365,0.05097627
11885.wav,Donald Trump,bona-fide,0,1,0.06379131,0.06479421
11919.wav,Donald Trump,bona-fide,0,1,0.039624486,0.04062739
11923.wav,Donald Trump,bona-fide,0,1,0.0930671,0.09407
11930.wav,Donald Trump,bona-fide,0,1,0.08905113,0.09005403
11931.wav,Donald Trump,bona-fide,0,1,0.09151026,0.09251316
11950.wav,Donald Trump,bona-fide,0,1,0.0374338,0.038436703
11957.wav,Donald Trump,bona-fide,0,1,0.064322665,0.065325566
11969.wav,Donald Trump,bona-fide,0,1,0.06628564,0.06728854
11970.wav,Donald Trump,bona-fide,0,1,0.051309366,0.05231227
11980.wav,Norm MacDonald,spoof,1,1,0.07100474,0.07200764
11983.wav,Donald Trump,bona-fide,0,1,0.051612236,0.05261514
12001.wav,Donald Trump,bona-fide,0,1,0.11758091,0.11858381
12002.wav,Donald Trump,bona-fide,0,1,0.0943062,0.0953091
12014.wav,Donald Trump,bona-fide,0,1,0.08588053,0.08688343
12023.wav,Donald Trump,bona-fide,0,1,0.09141496,0.09241786
12025.wav,Norm MacDonald,spoof,1,1,0.06687854,0.06788144
12032.wav,Donald Trump,bona-fide,0,1,0.038613714,0.03961662
12033.wav,Donald Trump,bona-fide,0,1,0.04086031,0.041863214
12034.wav,Donald Trump,bona-fide,0,1,0.07214152,0.07314442
12048.wav,Donald Trump,bona-fide,0,1,0.051568165,0.05257107
12057.wav,Norm MacDonald,spoof,1,1,0.0882961,0.089299
12059.wav,Donald Trump,bona-fide,0,1,0.10068124,0.10168414
12076.wav,Norm MacDonald,bona-fide,0,1,0.058185942,0.059188846
12097.wav,Donald Trump,bona-fide,0,1,0.049074207,0.05007711
12098.wav,Donald Trump,bona-fide,0,1,0.050088108,0.05109101
12106.wav,Donald Trump,bona-fide,0,1,0.06591731,0.06692021
12107.wav,Donald Trump,bona-fide,0,1,0.084480606,0.08548351
12115.wav,Donald Trump,bona-fide,0,1,0.05760455,0.058607455
12130.wav,Donald Trump,bona-fide,0,1,0.09058037,0.09158327
12133.wav,Donald Trump,bona-fide,0,1,0.08035985,0.08136275
12148.wav,Donald Trump,bona-fide,0,1,0.067188054,0.068190955
12174.wav,Donald Trump,bona-fide,0,1,0.11179154,0.112794444
12180.wav,Donald Trump,bona-fide,0,1,0.040377587,0.04138049
12182.wav,Donald Trump,bona-fide,0,1,0.063201874,0.064204775
12188.wav,Donald Trump,bona-fide,0,1,0.072802454,0.073805355
12189.wav,Donald Trump,bona-fide,0,1,0.05234849,0.053351395
12192.wav,Donald Trump,bona-fide,0,1,0.053675156,0.05467806
12213.wav,Donald Trump,bona-fide,0,1,0.052079014,0.05308192
12220.wav,Donald Trump,bona-fide,0,1,0.071061805,0.072064705
12230.wav,Donald Trump,bona-fide,0,1,0.052052658,0.053055562
12236.wav,Donald Trump,bona-fide,0,1,0.04814465,0.049147554
12243.wav,Donald Trump,bona-fide,0,1,0.05457641,0.055579316
12246.wav,Donald Trump,bona-fide,0,1,0.04858162,0.049584523
12252.wav,Donald Trump,bona-fide,0,1,0.095749,0.0967519
12268.wav,Donald Trump,bona-fide,0,1,0.08202042,0.08302332
12273.wav,Donald Trump,bona-fide,0,1,0.04557822,0.046581123
12290.wav,Donald Trump,bona-fide,0,1,0.05769523,0.058698133
12310.wav,Donald Trump,bona-fide,0,1,0.0649562,0.0659591
12316.wav,Donald Trump,bona-fide,0,1,0.05580601,0.056808915
12334.wav,Donald Trump,bona-fide,0,1,0.06426517,0.06526807
12343.wav,Donald Trump,bona-fide,0,1,0.066589154,0.067592055
12356.wav,Donald Trump,bona-fide,0,1,0.11262945,0.11363235
12357.wav,Donald Trump,bona-fide,0,1,0.1279488,0.12895171
12397.wav,Donald Trump,bona-fide,0,1,0.108639434,0.109642334
12398.wav,Donald Trump,bona-fide,0,1,0.10045923,0.10146213
12402.wav,Donald Trump,bona-fide,0,1,0.10010805,0.10111095
12409.wav,Donald Trump,bona-fide,0,1,0.066947736,0.067950636
12411.wav,Donald Trump,bona-fide,0,1,0.0578283,0.058831204
12425.wav,Donald Trump,bona-fide,0,1,0.06458671,0.06558961
12441.wav,Donald Trump,bona-fide,0,1,0.10711052,0.10811342
12453.wav,Donald Trump,bona-fide,0,1,0.050912563,0.051915467
12471.wav,Donald Trump,bona-fide,0,1,0.09404093,0.09504383
12474.wav,Donald Trump,bona-fide,0,1,0.0858369,0.0868398
12477.wav,Donald Trump,bona-fide,0,1,0.11546776,0.11647066
12482.wav,Donald Trump,spoof,1,1,0.055902917,0.05690582
12483.wav,Donald Trump,bona-fide,0,1,0.14525351,0.14625642
12510.wav,Donald Trump,bona-fide,0,1,0.051953286,0.05295619
12517.wav,Donald Trump,bona-fide,0,1,0.07791595,0.07891885
12519.wav,Donald Trump,bona-fide,0,1,0.045829665,0.04683257
12520.wav,Donald Trump,bona-fide,0,1,0.07207874,0.07308164
12523.wav,Donald Trump,bona-fide,0,1,0.056009945,0.05701285
12525.wav,Donald Trump,bona-fide,0,1,0.0953889,0.0963918
12543.wav,Donald Trump,bona-fide,0,1,0.06451691,0.06551981
12584.wav,Donald Trump,bona-fide,0,1,0.034145437,0.03514834
12585.wav,Donald Trump,bona-fide,0,1,0.058293488,0.059296392
12588.wav,Donald Trump,bona-fide,0,1,0.056701515,0.05770442
12606.wav,Donald Trump,bona-fide,0,1,0.098709695,0.099712595
12615.wav,Donald Trump,bona-fide,0,1,0.050145723,0.051148627
12619.wav,Donald Trump,bona-fide,0,1,0.04965402,0.050656926
12620.wav,Donald Trump,bona-fide,0,1,0.080244996,0.081247896
12625.wav,Donald Trump,bona-fide,0,1,0.06428313,0.06528603
12631.wav,Donald Trump,bona-fide,0,1,0.095651336,0.09665424
12644.wav,Donald Trump,bona-fide,0,1,0.057835672,0.058838576
12649.wav,Donald Trump,spoof,1,1,0.08274238,0.08374528
12686.wav,Donald Trump,bona-fide,0,1,0.0674475,0.0684504
12688.wav,Donald Trump,bona-fide,0,1,0.06326367,0.06426657
12701.wav,Donald Trump,bona-fide,0,1,0.07182601,0.07282891
12713.wav,Donald Trump,bona-fide,0,1,0.07623038,0.07723328
12724.wav,Donald Trump,bona-fide,0,1,0.04501753,0.046020433
12728.wav,Donald Trump,bona-fide,0,1,0.05920771,0.060210615
12730.wav,Donald Trump,bona-fide,0,1,0.06883367,0.06983657
12731.wav,Donald Trump,bona-fide,0,1,0.05341081,0.054413714
12739.wav,Donald Trump,bona-fide,0,1,0.041018937,0.04202184
12740.wav,Donald Trump,bona-fide,0,1,0.054030932,0.055033837
12741.wav,Donald Trump,bona-fide,0,1,0.106418386,0.10742129
12745.wav,Donald Trump,bona-fide,0,1,0.06078509,0.061787993
12762.wav,Donald Trump,bona-fide,0,1,0.060569774,0.06157268
12763.wav,Donald Trump,bona-fide,0,1,0.09387098,0.09487388
12775.wav,Donald Trump,bona-fide,0,1,0.07355887,0.07456177
12785.wav,Donald Trump,bona-fide,0,1,0.030467572,0.031470474
12788.wav,Donald Trump,bona-fide,0,1,0.08026215,0.08126505
12804.wav,Donald Trump,spoof,1,1,0.07371064,0.07471354
12825.wav,Donald Trump,bona-fide,0,1,0.07334654,0.07434944
12846.wav,Donald Trump,bona-fide,0,1,0.059887443,0.060890347
12854.wav,Donald Trump,bona-fide,0,1,0.035158746,0.03616165
12858.wav,Donald Trump,bona-fide,0,1,0.071309954,0.072312854
12870.wav,Norm MacDonald,spoof,1,1,0.08280128,0.08380418
12876.wav,Norm MacDonald,spoof,1,1,0.078987844,0.079990745
12882.wav,Donald Trump,bona-fide,0,1,0.062937,0.0639399
12909.wav,Norm MacDonald,bona-fide,0,1,0.055885307,0.05688821
12926.wav,Donald Trump,bona-fide,0,1,0.049808837,0.05081174
12927.wav,Donald Trump,bona-fide,0,1,0.04149519,0.042498093
12940.wav,Donald Trump,bona-fide,0,1,0.062900506,0.063903406
12944.wav,Donald Trump,bona-fide,0,1,0.047843106,0.04884601
12969.wav,Donald Trump,bona-fide,0,1,0.05329487,0.054297775
12973.wav,Donald Trump,bona-fide,0,1,0.068007186,0.06901009
12975.wav,Donald Trump,bona-fide,0,1,0.049450975,0.05045388
12976.wav,Donald Trump,spoof,1,1,0.07107644,0.07207934
13003.wav,Donald Trump,bona-fide,0,1,0.07895854,0.07996144
13010.wav,Donald Trump,bona-fide,0,1,0.046853613,0.047856517
13013.wav,Donald Trump,bona-fide,0,1,0.13191204,0.13291495
13014.wav,Donald Trump,bona-fide,0,1,0.09104195,0.09204485
13029.wav,Donald Trump,bona-fide,0,1,0.09501712,0.09602002
13040.wav,Donald Trump,bona-fide,0,1,0.045528248,0.046531152
13046.wav,Donald Trump,bona-fide,0,1,0.045216165,0.04621907
13062.wav,Donald Trump,bona-fide,0,1,0.07661909,0.07762199
13067.wav,Donald Trump,bona-fide,0,1,0.10301153,0.104014434
13097.wav,Donald Trump,bona-fide,0,1,0.038286373,0.039289277
13099.wav,Donald Trump,bona-fide,0,1,0.075773865,0.076776765
13117.wav,Donald Trump,bona-fide,0,1,0.064993985,0.065996885
13122.wav,Donald Trump,bona-fide,0,1,0.042777695,0.0437806
13125.wav,Donald Trump,bona-fide,0,1,0.04840593,0.049408834
13133.wav,Donald Trump,bona-fide,0,1,0.048925266,0.04992817
13143.wav,Donald Trump,bona-fide,0,1,0.06376209,0.06476499
13144.wav,Donald Trump,bona-fide,0,1,0.049638137,0.05064104
13146.wav,Norm MacDonald,spoof,1,1,0.07617371,0.07717661
13147.wav,Donald Trump,bona-fide,0,1,0.075127795,0.076130696
13158.wav,Donald Trump,bona-fide,0,1,0.043595836,0.04459874
13165.wav,Donald Trump,bona-fide,0,1,0.04608323,0.047086135
13167.wav,Donald Trump,bona-fide,0,1,0.05657777,0.057580672
13169.wav,Donald Trump,bona-fide,0,1,0.12137816,0.12238106
13174.wav,Donald Trump,bona-fide,0,1,0.047491632,0.048494536
13199.wav,Donald Trump,bona-fide,0,1,0.07898238,0.07998528
13208.wav,Donald Trump,bona-fide,0,1,0.05359869,0.054601595
13215.wav,Donald Trump,bona-fide,0,1,0.0527651,0.053768005
13228.wav,Donald Trump,bona-fide,0,1,0.05568989,0.056692794
13237.wav,Donald Trump,bona-fide,0,1,0.053994197,0.0549971
13248.wav,Donald Trump,bona-fide,0,1,0.08638376,0.08738666
13260.wav,Donald Trump,bona-fide,0,1,0.092789926,0.093792826
13267.wav,Donald Trump,spoof,1,1,0.05477863,0.055781536
13292.wav,Donald Trump,bona-fide,0,1,0.07771066,0.07871356
13308.wav,Donald Trump,bona-fide,0,1,0.078328416,0.079331316
13316.wav,Donald Trump,bona-fide,0,1,0.088379614,0.089382514
13317.wav,Donald Trump,bona-fide,0,1,0.10099773,0.10200063
13333.wav,Donald Trump,bona-fide,0,1,0.04021771,0.041220613
13338.wav,Donald Trump,bona-fide,0,1,0.044515774,0.045518678
13348.wav,Donald Trump,bona-fide,0,1,0.067210056,0.068212956
13358.wav,Donald Trump,bona-fide,0,1,0.06052985,0.061532754
13360.wav,Norm MacDonald,bona-fide,0,1,0.06995727,0.07096017
13362.wav,Donald Trump,bona-fide,0,1,0.086028494,0.087031394
13379.wav,Donald Trump,bona-fide,0,1,0.05979715,0.060800053
13386.wav,Donald Trump,bona-fide,0,1,0.0886684,0.0896713
13395.wav,Donald Trump,bona-fide,0,1,0.05419493,0.055197835
13401.wav,Donald Trump,bona-fide,0,1,0.08686566,0.087868564
13409.wav,Donald Trump,bona-fide,0,1,0.06566816,0.06667106
13410.wav,Donald Trump,bona-fide,0,1,0.07083211,0.07183501
13457.wav,Donald Trump,bona-fide,0,1,0.07009215,0.07109505
13460.wav,Donald Trump,bona-fide,0,1,0.08561271,0.08661561
13465.wav,Donald Trump,bona-fide,0,1,0.08865875,0.08966165
13470.wav,Donald Trump,bona-fide,0,1,0.105263785,0.106266685
13473.wav,Donald Trump,bona-fide,0,1,0.051732283,0.052735187
13475.wav,Donald Trump,bona-fide,0,1,0.05653515,0.057538055
13493.wav,Donald Trump,bona-fide,0,1,0.06884334,0.06984624
13500.wav,Donald Trump,bona-fide,0,1,0.05433567,0.055338573
13505.wav,Donald Trump,bona-fide,0,1,0.05710624,0.058109146
13507.wav,Donald Trump,bona-fide,0,1,0.051064484,0.052067388
13509.wav,Donald Trump,spoof,1,1,0.053356986,0.05435989
13522.wav,Donald Trump,bona-fide,0,1,0.087752335,0.088755235
13525.wav,Donald Trump,bona-fide,0,1,0.033694755,0.03469766
13527.wav,Donald Trump,bona-fide,0,1,0.037339367,0.03834227
13529.wav,Donald Trump,bona-fide,0,1,0.10176564,0.10276854
13532.wav,Donald Trump,bona-fide,0,1,0.034595057,0.03559796
13548.wav,Donald Trump,bona-fide,0,1,0.05679927,0.057802174
13558.wav,Donald Trump,bona-fide,0,1,0.047978923,0.048981827
13564.wav,Donald Trump,bona-fide,0,1,0.08247193,0.08347483
13567.wav,Donald Trump,bona-fide,0,1,0.080581956,0.081584856
13578.wav,Donald Trump,spoof,1,1,0.051325567,0.05232847
13583.wav,Donald Trump,bona-fide,0,1,0.047452383,0.048455287
13593.wav,Donald Trump,bona-fide,0,1,0.043993343,0.044996247
13594.wav,Donald Trump,bona-fide,0,1,0.10042177,0.10142467
13609.wav,Donald Trump,spoof,1,1,0.092742436,0.093745336
13615.wav,Donald Trump,bona-fide,0,1,0.082297586,0.083300486
13623.wav,Donald Trump,bona-fide,0,1,0.11843421,0.11943711
13629.wav,Donald Trump,bona-fide,0,1,0.07026152,0.07126442
13639.wav,Donald Trump,bona-fide,0,1,0.08239592,0.08339882
13653.wav,Donald Trump,bona-fide,0,1,0.055879526,0.05688243
13656.wav,Donald Trump,bona-fide,0,1,0.10391717,0.10492007
13662.wav,Donald Trump,bona-fide,0,1,0.049840607,0.05084351
13670.wav,Donald Trump,bona-fide,0,1,0.053298734,0.05430164
13689.wav,Donald Trump,bona-fide,0,1,0.054552432,0.055555336
13697.wav,Donald Trump,bona-fide,0,1,0.04575096,0.046753865
13699.wav,Donald Trump,bona-fide,0,1,0.055076186,0.05607909
13715.wav,Donald Trump,bona-fide,0,1,0.14726841,0.14827132
13717.wav,Donald Trump,bona-fide,0,1,0.09753446,0.09853736
13721.wav,Donald Trump,bona-fide,0,1,0.07375561,0.07475851
13727.wav,Norm MacDonald,spoof,1,1,0.12910499,0.1301079
13734.wav,Donald Trump,bona-fide,0,1,0.08640074,0.08740364
13751.wav,Norm MacDonald,bona-fide,0,1,0.068552054,0.069554955
13756.wav,Donald Trump,bona-fide,0,1,0.060983162,0.061986066
13777.wav,Donald Trump,bona-fide,0,1,0.057083152,0.058086056
13781.wav,Donald Trump,bona-fide,0,1,0.10795668,0.10895958
13784.wav,Donald Trump,bona-fide,0,1,0.06082579,0.061828695
13791.wav,Donald Trump,bona-fide,0,1,0.0726189,0.0736218
13808.wav,Donald Trump,bona-fide,0,1,0.08961831,0.09062121
13813.wav,Donald Trump,bona-fide,0,1,0.069094345,0.070097245
13825.wav,Donald Trump,bona-fide,0,1,0.060642485,0.06164539
13829.wav,Donald Trump,bona-fide,0,1,0.045708384,0.04671129
13831.wav,Donald Trump,bona-fide,0,1,0.045821033,0.046823937
13854.wav,Donald Trump,bona-fide,0,1,0.059006903,0.060009807
13869.wav,Donald Trump,bona-fide,0,1,0.047044903,0.048047807
13871.wav,Donald Trump,bona-fide,0,1,0.07642085,0.07742375
13876.wav,Donald Trump,bona-fide,0,1,0.09337853,0.09438143
13890.wav,Donald Trump,spoof,1,1,0.13208833,0.13309124
13899.wav,Donald Trump,bona-fide,0,1,0.08132651,0.08232941
13900.wav,Donald Trump,bona-fide,0,1,0.09346494,0.09446784
13912.wav,Donald Trump,bona-fide,0,1,0.05432679,0.055329695
13915.wav,Donald Trump,bona-fide,0,1,0.052626904,0.053629808
13917.wav,Donald Trump,bona-fide,0,1,0.050530672,0.051533576
13929.wav,Donald Trump,bona-fide,0,1,0.09028546,0.09128836
13930.wav,Donald Trump,bona-fide,0,1,0.07136903,0.07237193
13941.wav,Norm MacDonald,spoof,1,1,0.10687049,0.10787339
13943.wav,Donald Trump,bona-fide,0,1,0.049283843,0.050286748
13951.wav,Donald Trump,bona-fide,0,1,0.08376841,0.08477131
13958.wav,Donald Trump,bona-fide,0,1,0.05645891,0.057461813
13969.wav,Donald Trump,bona-fide,0,1,0.125586,0.12658891
13982.wav,Donald Trump,bona-fide,0,1,0.09862549,0.09962839
13986.wav,Donald Trump,bona-fide,0,1,0.056992486,0.05799539
14002.wav,Donald Trump,bona-fide,0,1,0.050463364,0.051466268
14009.wav,Donald Trump,bona-fide,0,1,0.06948306,0.07048596
14013.wav,Donald Trump,bona-fide,0,1,0.07186041,0.07286331
14019.wav,Donald Trump,bona-fide,0,1,0.065336436,0.06633934
14024.wav,Donald Trump,bona-fide,0,1,0.15278353,0.15378644
14029.wav,Donald Trump,bona-fide,0,1,0.06698373,0.06798663
14036.wav,Donald Trump,bona-fide,0,1,0.12063929,0.12164219
